project_id,project_key,issue_id,issue_key,issue_type_id,issue_type_name,issue_title,issue_created_date,changelog_id,status_from_id,status_from_name,status_to_id,status_to_name,status_from_category_name,status_to_category_name,status_change_date,issue_points,
1,IN,10695,IN-693,10004,Bug,Description tittle,2024-09-13T18:04:10.302000+00:00,20213,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:35.165000+00:00,0,
1,IN,10696,IN-694,10004,Bug,Description tittle,2024-09-13T19:08:42.217000+00:00,18106,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T18:50:11.539000+00:00,0,
1,IN,10696,IN-694,10004,Bug,Description tittle,2024-09-13T19:08:42.217000+00:00,18185,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:34:46.388000+00:00,0,
1,IN,10696,IN-694,10004,Bug,Description tittle,2024-09-13T19:08:42.217000+00:00,18202,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:38:58.524000+00:00,0,
1,IN,10696,IN-694,10004,Bug,Description tittle,2024-09-13T19:08:42.217000+00:00,18247,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T17:34:43.207000+00:00,0,
1,IN,10696,IN-694,10004,Bug,Description tittle,2024-09-13T19:08:42.217000+00:00,20214,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:35.615000+00:00,0,
1,IN,10697,IN-695,10004,Bug,Description tittle,2024-09-13T20:11:23.535000+00:00,18192,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-17T13:35:23.048000+00:00,0,
1,IN,10697,IN-695,10004,Bug,Description tittle,2024-09-13T20:11:23.535000+00:00,18245,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T17:29:07.775000+00:00,0,
1,IN,10697,IN-695,10004,Bug,Description tittle,2024-09-13T20:11:23.535000+00:00,18246,10008,PR,10009,QA Review,In Progress,In Progress,2024-09-17T17:29:13.823000+00:00,0,
1,IN,10697,IN-695,10004,Bug,Description tittle,2024-09-13T20:11:23.535000+00:00,18681,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-25T19:15:00.389000+00:00,0,
1,IN,10697,IN-695,10004,Bug,Description tittle,2024-09-13T20:11:23.535000+00:00,20155,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T15:39:30.922000+00:00,0,
1,IN,10698,IN-696,10004,Bug,Description tittle,2024-09-16T11:48:13.561000+00:00,18320,10000,Backlog,10009,QA Review,To Do,In Progress,2024-09-18T11:29:05.489000+00:00,0,
1,IN,10698,IN-696,10004,Bug,Description tittle,2024-09-16T11:48:13.561000+00:00,18321,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-18T11:29:12.729000+00:00,0,
1,IN,10698,IN-696,10004,Bug,Description tittle,2024-09-16T11:48:13.561000+00:00,20212,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:34.658000+00:00,0,
1,IN,10699,IN-697,10002,Task,Description tittle,,,0,
1,IN,10699,IN-697,10002,Task,Description tittle,,,0,
1,IN,10699,IN-697,10002,Task,Description tittle,,,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,18864,10000,Backlog,10002,Done,To Do,Done,2024-09-30T13:11:57.997000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,18869,10002,Done,10004,QA,Done,In Progress,2024-09-30T14:00:03.383000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,18870,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-30T14:00:19.042000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,18871,10009,QA Review,10004,QA,In Progress,In Progress,2024-09-30T14:00:33.844000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20681,10004,Ready for QA,10003,OFFSIDE,In Progress,In Progress,2024-10-17T12:38:50.769000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20772,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-18T12:31:30.363000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20864,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-21T13:47:42.225000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20866,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-21T13:48:06.309000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20962,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-21T20:13:20.778000+00:00,0,
1,IN,10700,IN-698,10002,Task,Description tittle,2024-09-16T13:04:07.115000+00:00,20964,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-21T20:13:25.618000+00:00,0,
1,IN,10701,IN-699,10004,Bug,Description tittle,2024-09-16T13:16:09.997000+00:00,18118,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T19:05:35.323000+00:00,0,
1,IN,10701,IN-699,10004,Bug,Description tittle,2024-09-16T13:16:09.997000+00:00,18189,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:35:07.139000+00:00,0,
1,IN,10701,IN-699,10004,Bug,Description tittle,2024-09-16T13:16:09.997000+00:00,18206,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:39:14.577000+00:00,0,
1,IN,10701,IN-699,10004,Bug,Description tittle,2024-09-16T13:16:09.997000+00:00,18258,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T17:59:44.959000+00:00,0,
1,IN,10701,IN-699,10004,Bug,Description tittle,2024-09-16T13:16:09.997000+00:00,20166,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:13.189000+00:00,0,
1,IN,10702,IN-700,10004,Bug,Description tittle,2024-09-16T17:46:58.776000+00:00,18120,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T19:27:38.015000+00:00,0,
1,IN,10702,IN-700,10004,Bug,Description tittle,2024-09-16T17:46:58.776000+00:00,18190,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:35:11.391000+00:00,0,
1,IN,10702,IN-700,10004,Bug,Description tittle,2024-09-16T17:46:58.776000+00:00,18208,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:39:22.453000+00:00,0,
1,IN,10702,IN-700,10004,Bug,Description tittle,2024-09-16T17:46:58.776000+00:00,18261,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T18:03:16.206000+00:00,0,
1,IN,10702,IN-700,10004,Bug,Description tittle,2024-09-16T17:46:58.776000+00:00,20171,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:15.327000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18114,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T19:01:38.203000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18116,3,In Progress,10000,Backlog,In Progress,To Do,2024-09-16T19:01:45.654000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18144,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T20:00:50.592000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18191,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:35:16.928000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18210,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:39:29.566000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18262,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T18:22:10.755000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18263,10007,DEVOPS,10003,OFFSIDE,In Progress,In Progress,2024-09-17T18:25:09.400000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18273,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-09-17T19:03:13.825000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18287,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T19:40:35.464000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18291,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T22:45:45.373000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,18326,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-18T11:32:42.896000+00:00,0,
1,IN,10703,IN-701,10004,Bug,Description tittle,2024-09-16T18:06:10.217000+00:00,20159,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:09.376000+00:00,0,
1,IN,10704,IN-702,10004,Bug,Description tittle,2024-09-16T19:49:28.687000+00:00,18150,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T21:06:41.705000+00:00,0,
1,IN,10704,IN-702,10004,Bug,Description tittle,2024-09-16T19:49:28.687000+00:00,18188,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:35:01.279000+00:00,0,
1,IN,10704,IN-702,10004,Bug,Description tittle,2024-09-16T19:49:28.687000+00:00,18212,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:39:36.583000+00:00,0,
1,IN,10704,IN-702,10004,Bug,Description tittle,2024-09-16T19:49:28.687000+00:00,18253,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T17:51:31.912000+00:00,0,
1,IN,10704,IN-702,10004,Bug,Description tittle,2024-09-16T19:49:28.687000+00:00,20162,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:11.028000+00:00,0,
1,IN,10705,IN-703,10004,Bug,Description tittle,2024-09-16T19:50:50.574000+00:00,18152,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T21:06:44.366000+00:00,0,
1,IN,10705,IN-703,10004,Bug,Description tittle,2024-09-16T19:50:50.574000+00:00,18187,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:34:56.336000+00:00,0,
1,IN,10705,IN-703,10004,Bug,Description tittle,2024-09-16T19:50:50.574000+00:00,18214,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:39:43.918000+00:00,0,
1,IN,10705,IN-703,10004,Bug,Description tittle,2024-09-16T19:50:50.574000+00:00,18254,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-17T17:51:58.293000+00:00,0,
1,IN,10705,IN-703,10004,Bug,Description tittle,2024-09-16T19:50:50.574000+00:00,20157,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:08.420000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18154,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-16T21:40:08.042000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18186,3,In Progress,10008,PR,In Progress,In Progress,2024-09-17T13:34:51.428000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18200,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T13:38:18.644000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18248,10004,QA,10003,OFFSIDE,In Progress,In Progress,2024-09-17T17:43:15.347000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18266,10003,OFFSIDE,10008,PR,In Progress,In Progress,2024-09-17T18:49:40.588000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18269,10008,PR,10004,QA,In Progress,In Progress,2024-09-17T18:55:53.779000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,18308,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-18T11:17:14.440000+00:00,0,
1,IN,10706,IN-704,10004,Bug,Description tittle,2024-09-16T20:07:44.813000+00:00,20158,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:08.928000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18292,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-17T23:09:05.102000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18298,3,In Progress,10004,QA,In Progress,In Progress,2024-09-18T00:11:12.340000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18333,10004,QA,10008,PR,In Progress,In Progress,2024-09-18T12:54:39.526000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18335,10008,PR,10004,QA,In Progress,In Progress,2024-09-18T13:30:38.827000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18527,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-23T19:13:56.296000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18663,10009,QA Review,3,In Progress,In Progress,In Progress,2024-09-25T14:04:55.624000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18690,3,In Progress,10008,PR,In Progress,In Progress,2024-09-25T23:09:13.708000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18709,10008,PR,10004,QA,In Progress,In Progress,2024-09-26T15:37:49.396000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18711,10004,QA,10008,PR,In Progress,In Progress,2024-09-26T15:39:54.858000+00:00,0,
1,IN,10707,IN-705,10004,Bug,Description tittle,2024-09-16T22:34:39.515000+00:00,18744,10008,PR,10002,Done,In Progress,Done,2024-09-26T18:22:58.263000+00:00,0,
1,IN,10708,IN-706,10004,Bug,Description tittle,2024-09-16T23:47:06.958000+00:00,18862,10000,Backlog,10002,Done,To Do,Done,2024-09-30T13:11:37.563000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,20663,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-16T23:04:32.675000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,20719,3,In Progress,10000,Backlog,In Progress,To Do,2024-10-17T17:44:53.160000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,21023,10000,Backlog,3,In Progress,To Do,In Progress,2024-10-22T00:38:20.485000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,21120,3,In Progress,10003,OFFSIDE,In Progress,In Progress,2024-10-22T19:12:13.093000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,22531,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-24T19:37:40.292000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,22590,3,In Progress,10004,Ready for QA,In Progress,In Progress,2024-10-25T16:05:53.758000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,22658,10004,Ready for QA,10009,QA Review,In Progress,In Progress,2024-10-25T18:22:45.772000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,22807,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-10-28T17:50:11.222000+00:00,0,
1,IN,10709,IN-707,10001,Story,Description tittle,2024-09-17T14:21:27.558000+00:00,24908,10007,DEVOPS,10002,Done,In Progress,Done,2024-11-15T15:43:02.995000+00:00,0,
1,IN,10710,IN-708,10001,Story,Description tittle,2024-09-17T14:57:55.265000+00:00,28166,10000,Backlog,3,In Progress,To Do,In Progress,2024-12-19T00:38:56.705000+00:00,0,
1,IN,10710,IN-708,10001,Story,Description tittle,2024-09-17T14:57:55.265000+00:00,28290,3,In Progress,10008,PR,In Progress,In Progress,2024-12-23T13:49:47.670000+00:00,0,
1,IN,10711,IN-709,10004,Bug,Description tittle,2024-09-17T17:58:06.306000+00:00,18295,10000,Backlog,10009,QA Review,To Do,In Progress,2024-09-17T23:18:44.899000+00:00,0,
1,IN,10711,IN-709,10004,Bug,Description tittle,2024-09-17T17:58:06.306000+00:00,18305,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-18T11:14:51.431000+00:00,0,
1,IN,10711,IN-709,10004,Bug,Description tittle,2024-09-17T17:58:06.306000+00:00,20200,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:28.970000+00:00,0,
1,IN,10712,IN-710,10004,Bug,Description tittle,2024-09-18T17:53:02.155000+00:00,18372,10000,Backlog,10008,PR,To Do,In Progress,2024-09-19T02:12:32.808000+00:00,0,
1,IN,10712,IN-710,10004,Bug,Description tittle,2024-09-18T17:53:02.155000+00:00,18432,10008,PR,10004,QA,In Progress,In Progress,2024-09-19T18:45:24.241000+00:00,0,
1,IN,10712,IN-710,10004,Bug,Description tittle,2024-09-18T17:53:02.155000+00:00,18442,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-19T19:31:13.609000+00:00,0,
1,IN,10712,IN-710,10004,Bug,Description tittle,2024-09-18T17:53:02.155000+00:00,18448,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-20T12:48:00.236000+00:00,0,
1,IN,10712,IN-710,10004,Bug,Description tittle,2024-09-18T17:53:02.155000+00:00,20192,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:25.043000+00:00,0,
1,IN,10713,IN-711,10004,Bug,Description tittle,2024-09-18T19:58:06.384000+00:00,18367,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-18T20:36:21.743000+00:00,0,
1,IN,10713,IN-711,10004,Bug,Description tittle,2024-09-18T19:58:06.384000+00:00,18371,3,In Progress,10008,PR,In Progress,In Progress,2024-09-19T01:06:50.811000+00:00,0,
1,IN,10713,IN-711,10004,Bug,Description tittle,2024-09-18T19:58:06.384000+00:00,18476,10008,PR,10009,QA Review,In Progress,In Progress,2024-09-20T18:34:07.195000+00:00,0,
1,IN,10713,IN-711,10004,Bug,Description tittle,2024-09-18T19:58:06.384000+00:00,18503,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-23T13:02:47.597000+00:00,0,
1,IN,10713,IN-711,10004,Bug,Description tittle,2024-09-18T19:58:06.384000+00:00,20195,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:26.423000+00:00,0,
1,IN,10714,IN-712,10002,Task,Description tittle,2024-09-19T12:30:05.468000+00:00,18451,10000,Backlog,10004,QA,To Do,In Progress,2024-09-20T12:51:55.942000+00:00,0,
1,IN,10714,IN-712,10002,Task,Description tittle,2024-09-19T12:30:05.468000+00:00,18457,10004,QA,10007,DEVOPS,In Progress,In Progress,2024-09-20T13:11:36.626000+00:00,0,
1,IN,10714,IN-712,10002,Task,Description tittle,2024-09-19T12:30:05.468000+00:00,20178,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:18.701000+00:00,0,
1,IN,10715,IN-713,10002,Task,Description tittle,2024-09-19T13:11:30.112000+00:00,18453,10000,Backlog,10004,QA,To Do,In Progress,2024-09-20T12:52:03.450000+00:00,0,
1,IN,10715,IN-713,10002,Task,Description tittle,2024-09-19T13:11:30.112000+00:00,18455,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-20T13:11:31.617000+00:00,0,
1,IN,10715,IN-713,10002,Task,Description tittle,2024-09-19T13:11:30.112000+00:00,18525,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-23T19:07:08.030000+00:00,0,
1,IN,10715,IN-713,10002,Task,Description tittle,2024-09-19T13:11:30.112000+00:00,20179,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:19.254000+00:00,0,
1,IN,10716,IN-714,10004,Bug,Description tittle,2024-09-19T13:49:12.829000+00:00,18436,10000,Backlog,10004,QA,To Do,In Progress,2024-09-19T18:46:38.286000+00:00,0,
1,IN,10716,IN-714,10004,Bug,Description tittle,2024-09-19T13:49:12.829000+00:00,18440,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-19T19:31:11.119000+00:00,0,
1,IN,10716,IN-714,10004,Bug,Description tittle,2024-09-19T13:49:12.829000+00:00,18498,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-23T12:42:45.548000+00:00,0,
1,IN,10716,IN-714,10004,Bug,Description tittle,2024-09-19T13:49:12.829000+00:00,20177,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:18.242000+00:00,0,
1,IN,10717,IN-715,10000,Epic,Description tittle,2024-09-19T15:56:32.470000+00:00,18430,10000,Backlog,3,In Progress,To Do,In Progress,2024-09-19T18:33:46.485000+00:00,0,
1,IN,10717,IN-715,10000,Epic,Description tittle,2024-09-19T15:56:32.470000+00:00,19210,3,In Progress,10000,Backlog,In Progress,To Do,2024-10-02T14:26:02.381000+00:00,0,
1,IN,10717,IN-715,10000,Epic,Description tittle,2024-09-19T15:56:32.470000+00:00,20438,10000,Backlog,10003,OFFSIDE,To Do,In Progress,2024-10-14T17:30:46.178000+00:00,0,
1,IN,10717,IN-715,10000,Epic,Description tittle,2024-09-19T15:56:32.470000+00:00,20807,10003,OFFSIDE,3,In Progress,In Progress,In Progress,2024-10-18T14:31:20.597000+00:00,0,
1,IN,10717,IN-715,10000,Epic,Description tittle,2024-09-19T15:56:32.470000+00:00,22711,3,In Progress,10002,Done,In Progress,Done,2024-10-28T14:51:48.117000+00:00,0,
1,IN,10723,IN-721,10004,Bug,Description tittle,2024-09-20T19:00:13.978000+00:00,18510,10000,Backlog,10008,PR,To Do,In Progress,2024-09-23T16:53:15.460000+00:00,0,
1,IN,10723,IN-721,10004,Bug,Description tittle,2024-09-20T19:00:13.978000+00:00,18513,10008,PR,10004,QA,In Progress,In Progress,2024-09-23T17:49:47.698000+00:00,0,
1,IN,10723,IN-721,10004,Bug,Description tittle,2024-09-20T19:00:13.978000+00:00,18517,10004,QA,10009,QA Review,In Progress,In Progress,2024-09-23T17:52:19.585000+00:00,0,
1,IN,10723,IN-721,10004,Bug,Description tittle,2024-09-20T19:00:13.978000+00:00,18519,10009,QA Review,10007,DEVOPS,In Progress,In Progress,2024-09-23T18:10:14.616000+00:00,0,
1,IN,10723,IN-721,10004,Bug,Description tittle,2024-09-20T19:00:13.978000+00:00,20204,10007,DEVOPS,10002,Done,In Progress,Done,2024-10-10T16:47:30.857000+00:00,0,
1,IN,10724,IN-722,10004,Bug,Description tittle,2024-09-23T12:22:28.342000+00:00,18509,10000,Backlog,10008,PR,To Do,In Progress,2024-09-23T16:53:13.435000+00:00,0,
1,IN,10724,IN-722,10004,Bug,Description tittle,2024-09-23T12:22:28.342000+00:00,18511,10008,PR,10004,QA,In Progress,In Progress,2024-09-23T17:47:03.014000+00:00,0,
